Overall Place,Gender Place,Division Place,Name,Half,Finish Net,Finish Gun
14538,5111,14538,"Schaefer, Erin",01:52:19,03:51:21,03:58:26
14539,5112,14539,"Relihan, Katherine",01:47:30,03:51:21,03:53:52
14540,5113,14540,"Sedlak, Mary",01:46:09,03:51:21,03:56:12
14541,5114,14541,"Phillips, Joyce",01:49:32,03:51:22,03:57:21
14543,5115,14543,"Andrews, Carrie",01:52:13,03:51:22,03:58:14
14545,5116,14545,"Nobata, Hiromi",01:49:01,03:51:23,03:55:15
14547,5117,14547,"Yao, Yan",01:51:15,03:51:24,03:57:21
14550,5118,14550,"Salcido Chavez, Veronica",01:50:22,03:51:25,03:56:58
14551,5119,14551,"Mcnamara, Mary Katherine",01:57:31,03:51:25,03:59:50
14553,5120,14553,"Triebold, Katie",01:46:31,03:51:26,03:51:34
14554,5121,14554,"O'Neill, Emily",01:46:27,03:51:26,03:58:09
14557,5122,14557,"Wong, Lee Lee",01:51:42,03:51:27,03:51:47
14559,5123,14559,"Streeter, Jazlynn",01:44:46,03:51:29,03:57:29
14562,5124,14562,"Szczepanek, Nicole",01:44:11,03:51:29,03:59:49
14563,5125,14563,"Odell, Deanna",01:51:15,03:51:29,03:54:37
14565,5126,14565,"Neal, Juliet",01:51:02,03:51:30,03:57:03
14566,5127,14566,"Paterson, Paula",01:53:26,03:51:30,03:58:39
14568,5128,14568,"Abanero, Jennifer",01:46:22,03:51:30,03:53:47
14569,5129,14569,"Parker, Christine",01:44:45,03:51:30,03:59:53
14570,5130,14570,"Depasquale, Beth",01:52:03,03:51:30,04:00:33
14574,5131,14574,"Nelson, Paige",01:49:34,03:51:33,03:52:11
14575,5132,14575,"Millar, Katie",01:46:41,03:51:33,03:58:56
14576,5133,14576,"Clemens, Melissa",01:48:37,03:51:33,03:54:40
14577,5134,14577,"Patch, Trineane",01:48:05,03:51:33,03:54:13
14578,5135,14578,"Kim, Roberta",01:56:27,03:51:34,03:59:20
14581,5136,14581,"Tallent, Kari",01:47:46,03:51:35,03:54:50
14582,5137,14582,"Risko, Alyssa",01:54:07,03:51:35,03:56:31
14583,5138,14583,"Hoyt, Carolyn",01:51:15,03:51:36,03:58:22
14585,5139,14585,"Gu, Weiqiu",01:50:49,03:51:36,03:56:47
14586,5140,14586,"Alexander, Kirsten",01:49:30,03:51:36,03:54:30
14587,5141,14587,"Chaplin, Ana",01:47:21,03:51:36,03:53:08
14588,5142,14588,"Sanchez Lopez, Mariana",01:48:19,03:51:36,03:54:18
14589,5143,14589,"Goldsmith, Riley",01:50:04,03:51:36,03:56:31
14592,5144,14592,"Mclosky, Jamie",01:51:01,03:51:37,03:54:17
14593,5145,14593,"Capobianco, Samantha",01:53:42,03:51:37,03:54:06
14597,5146,14597,"Mcginnis, Erica",01:49:06,03:51:38,03:53:37
14598,5147,14598,"Thomson, Michelle",01:44:10,03:51:38,03:55:31
14599,5148,14599,"Haas, Katherine",01:49:06,03:51:38,03:53:37
14601,5149,14601,"Villers, Danelle",01:47:08,03:51:39,03:52:18
14602,5150,14602,"Mao, Huihui",01:52:10,03:51:40,03:58:23
14603,5151,14603,"Silk, Jennie Vee",01:51:54,03:51:41,03:55:04
14605,5152,14605,"Santos, Jamie",01:55:12,03:51:42,04:01:21
14606,5153,14606,"Lannan, Weijun",01:53:04,03:51:42,03:56:38
14607,5154,14607,"Huang, Huiying",01:54:34,03:51:42,03:56:46
14608,5155,14608,"Macomber, Brittney",01:49:25,03:51:43,03:56:54
14610,5156,14610,"Cornejo, Romina",01:52:13,03:51:44,03:55:05
14611,5157,14611,"Harley, Lori",01:50:42,03:51:44,04:00:17
14612,5158,14612,"Reid, Rachel",01:40:04,03:51:44,04:00:34
14614,5159,14614,"Denton, Pamela",01:53:17,03:51:44,03:57:44
14616,5160,14616,"Jackson, Peyton",01:56:19,03:51:45,03:57:28
14617,5161,14617,"Peters, Maureen",01:52:21,03:51:45,03:58:27
14618,5162,14618,"Reed, Saira",01:47:33,03:51:45,03:59:00
14622,5163,14622,"Barringer, Hiroko",01:50:51,03:51:46,04:00:47
14623,5164,14623,"Cheung, Hoi Wah Sarah",01:46:44,03:51:47,03:57:55
14625,5165,14625,"Moraes, Raquel",01:45:05,03:51:47,03:52:05
14627,5166,14627,"Ambler, Marcy",01:52:52,03:51:48,03:57:46
14628,5167,14628,"Moseley, Elizabeth",01:49:37,03:51:49,03:51:52
14629,5168,14629,"Sadowska, Beata",01:51:31,03:51:49,03:55:48
14630,5169,14630,"Parmentier, Gretchen",01:48:10,03:51:49,03:58:19
14634,5170,14634,"Chiammanisakul, Picharat",01:50:01,03:51:49,03:55:00
14636,5171,14636,"Stead, Christine",01:51:55,03:51:51,03:58:02
14637,5172,14637,"Hanrahan, Shelley",01:44:51,03:51:51,03:58:47
14638,5173,14638,"Beers, Dawn",01:42:41,03:51:51,03:55:48
14639,5174,14639,"Hitt, Laura",01:52:03,03:51:53,03:53:19
14641,5175,14641,"Tabor, Daniella",01:52:46,03:51:53,03:59:01
14644,5176,14644,"Barlow, Lori",01:45:43,03:51:54,04:01:05
14645,5177,14645,"Shilling, Dena",01:47:09,03:51:54,03:55:58
14646,5178,14646,"Paterson, Sarah",01:47:02,03:51:54,03:57:49
14647,5179,14647,"Guerra, Marina",01:47:06,03:51:54,03:53:33
14650,5180,14650,"Cathell, Karen",01:54:46,03:51:56,03:58:55
14651,5181,14651,"Foulser, Alban",01:53:05,03:51:56,03:58:16
14652,5182,14652,"Roskelley, Amy",01:49:49,03:51:56,03:54:03
14654,5183,14654,"Zhu, Ling",01:50:59,03:51:56,03:53:09
14655,5184,14655,"Crookston, Alli",01:40:56,03:51:57,03:58:25
14657,5185,14657,"Alvarez, Lydia",01:48:59,03:51:58,03:53:01
14658,5186,14658,"Scarupa, Lauren",01:41:41,03:51:58,03:59:26
14662,5187,14662,"Chavez, Edith",01:45:53,03:51:59,03:52:04
14663,5188,14663,"Milgram, Teresa",01:45:16,03:51:59,03:56:41
14664,5189,14664,"Popa, Mihaela",01:47:24,03:51:59,03:55:05
14665,5190,14665,"Metzger, Maria",01:41:46,03:51:59,03:55:40
14666,5191,14666,"Murphy, Brittany",01:42:21,03:51:59,03:56:55
14668,5192,14668,"Schulz, Stephanie",01:51:59,03:52:00,03:58:22
14669,5193,14669,"Hodgson, Deidre",01:51:59,03:52:00,03:58:22
14673,5194,14673,"Adams, Corrin",01:44:45,03:52:01,03:57:56
14674,5195,14674,"Dube, Annie",01:49:51,03:52:02,03:54:22
14675,5196,14675,"Wood, Samantha",01:50:22,03:52:03,03:54:22
14676,5197,14676,"Stolmeier, Jenny",01:51:32,03:52:03,03:52:31
14679,5198,14679,"Blue, Mattie",01:43:04,03:52:04,03:52:08
14681,5199,14681,"Petrela, Jennifer",01:48:20,03:52:04,03:53:43
14682,5200,14682,"Frade De Andrade, Carmem",01:52:22,03:52:04,03:59:37
14683,5201,14683,"Myers, Leslie",01:52:36,03:52:05,03:52:47
14685,5202,14685,"Gärding, Terhi",01:51:02,03:52:05,03:57:03
14689,5203,14689,"Ohliger, Emily",01:45:25,03:52:05,03:52:16
14691,5204,14691,"Porretti, Robin",01:51:47,03:52:06,03:58:59
14696,5205,14696,"Kennedy, Angie",01:47:54,03:52:08,03:54:17
14702,5206,14702,"Rafferty, Kara",01:46:05,03:52:09,03:52:38
14704,5207,14704,"Bartel, Nicole",01:47:45,03:52:10,03:56:48
14708,5208,14708,"Farone, Jaime",01:45:53,03:52:10,03:58:15
14709,5209,14709,"Welch, Jo",01:50:51,03:52:11,03:52:53
14710,5210,14710,"Pombo Rivera, Cristina",01:44:43,03:52:11,03:54:33
14711,5211,14711,"Hoffert, Brianne",01:52:01,03:52:11,03:55:35
14712,5212,14712,"Ward, Hillary",01:50:21,03:52:11,03:53:24
14713,5213,14713,"Mazeikyte-Smeliova, Agne",01:45:04,03:52:11,03:53:55
14714,5214,14714,"Qiu, Shanshan",01:50:40,03:52:11,03:59:13
14722,5215,14722,"Rosado, María",01:50:16,03:52:13,03:58:46
14723,5216,14723,"Guo, Lei",01:57:47,03:52:13,03:56:21
14724,5217,14724,"Mu, Xinyu",01:50:18,03:52:13,03:55:38
14725,5218,14725,"Thut, Allison",01:47:54,03:52:14,03:52:54
14726,5219,14726,"Gilman, Brittany",01:46:32,03:52:14,03:52:32
14727,5220,14727,"Raines, Patricia",01:50:26,03:52:15,03:59:07
14728,5221,14728,"Badra, Peggy",01:50:49,03:52:15,03:59:00
14729,5222,14729,"Perry, Janna",01:55:42,03:52:15,04:01:24
14730,5223,14730,"Eveque, Sandrine",01:51:34,03:52:15,03:54:36
14731,5224,14731,"Brackett, Colleen",01:54:07,03:52:15,03:57:11
14734,5225,14734,"Cezar, Iolanda",01:46:28,03:52:16,03:58:48
14735,5226,14735,"Heaton, Christine",01:49:32,03:52:16,03:56:12
14737,5227,14737,"Bayliss, Jennifer",01:41:49,03:52:17,03:55:43
14740,5228,14740,"Jaremback, Kristen",01:46:12,03:52:18,03:55:02
14741,5229,14741,"Jackson, Shawn",01:47:38,03:52:18,03:52:49
14743,5230,14743,"Murray, Jillian",01:39:45,03:52:19,03:55:00
14744,5231,14744,"Finzel, Rochelle",01:53:58,03:52:21,04:01:57
14745,5232,14745,"Develder, Colby",01:55:55,03:52:21,03:53:02
14746,5233,14746,"Tamashiro, Cheryl",01:49:09,03:52:21,03:58:19
14747,5234,14747,"Mikaelsson, Jaana",01:52:22,03:52:22,03:58:41
14749,5235,14749,"Haieva, Kamila",01:35:35,03:52:22,03:57:45
14750,5236,14750,"Guardia, Maria",01:50:11,03:52:22,03:57:55
14755,5237,14755,"Rubio, Laura",01:52:11,03:52:23,03:57:53
14756,5238,14756,"Ilhuicatzi, Elizabeth",01:47:51,03:52:23,03:52:52
14757,5239,14757,"Collins, Kaila",01:52:49,03:52:23,03:59:27
14760,5240,14760,"Tysse, Kate",01:44:21,03:52:25,03:58:50
14763,5241,14763,"Connolly, Kate",01:51:19,03:52:25,03:58:21
14764,5242,14764,"Leung, Sophia",01:55:31,03:52:25,03:58:51
14765,5243,14765,"Berino, Jenya",01:39:15,03:52:26,03:57:45
14766,5244,14766,"Miranda Llorens, Maria",01:43:15,03:52:26,03:56:32
14767,5245,14767,"Carlson, Debra",01:48:11,03:52:27,03:58:46
14768,5246,14768,"Barton, Natasha",01:46:08,03:52:27,03:55:45
14769,5247,14769,"Hughes, Jennifer",01:52:56,03:52:28,03:55:33
14770,5248,14770,"Goodpasture, Laurel",01:47:16,03:52:28,04:00:27
14774,5249,14774,"Burke, Tatum",01:49:30,03:52:30,03:57:23
14775,5250,14775,"Bowry, Tamara",01:50:34,03:52:30,03:58:52
14776,5251,14776,"Zaga, Maggie",01:40:19,03:52:30,03:53:32
14777,5252,14777,"Tugcu, Nihal",01:55:19,03:52:30,03:59:17
14778,5253,14778,"Chui, Yan Yan Karen",01:48:16,03:52:30,03:58:07
14784,5254,14784,"Karbanova, Michaela",01:49:56,03:52:32,03:54:51
14785,5255,14785,"Lee, Yeon Jin",01:33:07,03:52:33,03:52:42
14792,5256,14792,"Hammersla, Alison",01:50:18,03:52:34,03:55:54
14793,5257,14793,"Burr, Ashley",01:48:24,03:52:34,03:55:19
14795,5258,14795,"Fraser, Anne-Marie",01:47:05,03:52:34,03:59:35
14796,5259,14796,"Lee, Jin",01:50:28,03:52:35,03:57:13
14799,5260,14799,"Gambineri, Eleonora",01:52:30,03:52:35,04:00:02
14800,5261,14800,"Piche, Julie",01:56:04,03:52:35,04:02:18
14801,5262,14801,"Gerland, Stephanie",01:29:24,03:52:35,03:56:08
14803,5263,14803,"Huang, Hsin Hui",01:50:20,03:52:36,04:17:56
14804,5264,14804,"Grumbianin, Paulina",01:47:12,03:52:36,03:56:35
14805,5265,14805,"Rice, Bridget",01:53:55,03:52:37,04:01:29
14808,5266,14808,"Bragulla, Katrin",01:52:27,03:52:39,03:59:50
14809,5267,14809,"Hart, Wendy",01:55:42,03:52:39,03:59:51
14810,5268,14810,"Espericueta, Melissa",01:43:31,03:52:40,03:57:23
14811,5269,14811,"Chang, Susanna",01:52:31,03:52:40,04:18:23
14812,5270,14812,"Milne, Lana",01:45:44,03:52:40,03:54:26
14813,5271,14813,"Han, Wen",01:52:48,03:52:41,04:00:22
14814,5272,14814,"Cobb, Laura",01:54:03,03:52:41,03:56:13
14815,5273,14815,"Steed, Samantha",01:49:34,03:52:42,04:00:28
14816,5274,14816,"Salter, Carol",01:53:20,03:52:42,03:59:44
14817,5275,14817,"Henderson, Pam",01:53:53,03:52:42,04:01:34
14818,5276,14818,"Symmes, Kristen",01:52:22,03:52:42,03:57:09
14819,5277,14819,"Creeden, Stephanie",01:50:10,03:52:43,03:56:31
14821,5278,14821,"French, Kelsey",01:47:45,03:52:43,03:58:45
14823,5279,14823,"Dhumkhang, Sherab",01:56:34,03:52:44,03:57:01
14827,5280,14827,"Hobbs, Suzanna",01:46:02,03:52:47,03:54:43
14828,5281,14828,"Murphy, Bree",01:53:40,03:52:47,03:57:26
14829,5282,14829,"Kang, Yoon Young",01:53:43,03:52:47,03:56:39
14831,5283,14831,"Olson, Sarah",–,03:52:48,03:59:41
14832,5284,14832,"Mcgill, Gretchen",01:52:46,03:52:48,04:01:50
14836,5285,14836,"Bertero, Maria Do Carmo",01:53:49,03:52:48,04:01:14
14837,5286,14837,"Nielsen, Camilla",01:49:04,03:52:48,04:00:00
14838,5287,14838,"Rogers, Cheryl",01:51:11,03:52:49,04:00:01
14839,5288,14839,"Kilkenny, Meghan",01:44:48,03:52:49,03:56:38
14840,5289,14840,"Morales Gayosso, Margarita",01:48:20,03:52:49,03:56:53
14841,5290,14841,"Livshultz, Tatyana",01:55:00,03:52:49,04:00:14
14842,5291,14842,"Macpherson, Fiona",01:45:10,03:52:49,03:53:45
14843,5292,14843,"Saft, Sarah",01:49:19,03:52:49,03:56:13
14846,5293,14846,"Lannert, Kerry",01:53:59,03:52:50,03:58:36
14847,5294,14847,"Delcorvo, Jessica",01:43:43,03:52:50,03:53:39
14849,5295,14849,"Love, Ann",01:55:24,03:52:50,04:02:38
14852,5296,14852,"Oen, Sigrid",01:44:41,03:52:51,03:54:43
14853,5297,14853,"Cai, Xiaoli",01:53:18,03:52:51,03:59:44
14855,5298,14855,"Pozarnik, Tatjana",01:50:33,03:52:51,03:57:36
14857,5299,14857,"Mcfarland, Jodi",01:55:42,03:52:51,04:00:04
14858,5300,14858,"Litschgi, Karen",01:53:59,03:52:52,03:56:49
14859,5301,14859,"Kukura, Madison",01:50:43,03:52:52,03:53:00
14860,5302,14860,"Ward, Meghan",01:44:53,03:52:52,03:53:53
14863,5303,14863,"Spraker, Rosemary",01:51:14,03:52:53,04:01:37
14864,5304,14864,"Funkhouser, Paige",01:38:46,03:52:53,03:53:02
14868,5305,14868,"Gamberg, Susan",–,03:52:54,03:59:36
14871,5306,14871,"Sage, Andrea",01:50:37,03:52:54,03:57:39
14872,5307,14872,"Mills, Jessica",01:52:37,03:52:54,03:59:36
14873,5308,14873,"Engert, Sheila",01:54:22,03:52:54,04:01:36
14875,5309,14875,"Flemming, Joanna",01:52:37,03:52:54,03:59:36
14876,5310,14876,"Farrar, Maia",01:44:36,03:52:54,03:53:02
14877,5311,14877,"Bewick, Jennifer",01:50:52,03:52:55,03:58:52
14878,5312,14878,"Pound, Christine",01:52:37,03:52:55,03:59:36
14879,5313,14879,"Sørensen, Betina",01:49:40,03:52:55,04:00:20
14880,5314,14880,"Zhao, Chunying",01:49:32,03:52:55,03:55:20
14884,5315,14884,"Wang, Haoran",01:45:20,03:52:56,03:55:29
14885,5316,14885,"Mita, Kiyomi",01:53:03,03:52:57,03:57:04
14886,5317,14886,"Keaney, Heather",01:56:32,03:52:57,03:55:27
14887,5318,14887,"Eaton, Michele",01:48:11,03:52:57,03:56:41
14890,5319,14890,"Plyler, Kimberly",01:50:14,03:52:57,03:55:06
14891,5320,14891,"Horii, Eliane",01:47:06,03:52:58,03:55:11
14894,5321,14894,"Wolfe, Christina",01:52:56,03:52:59,03:58:30
14896,5322,14896,"Schmidt, Natalie",01:52:10,03:53:00,03:58:57
14898,5323,14898,"Garcia, Alejandra",01:46:35,03:53:00,03:56:02
14900,5324,14900,"Canovas, Elena",01:39:35,03:53:01,03:56:37
14901,5325,14901,"Wang, Po Jung",01:49:17,03:53:01,03:54:40
14902,5326,14902,"Glass, Jennifer",01:51:21,03:53:01,04:00:32
14904,5327,14904,"Arthur, Laura",01:49:29,03:53:01,03:54:57
14905,5328,14905,"Pelphrey, Emily",01:45:13,03:53:01,03:55:58
14907,5329,14907,"Cupul Alonzo, Alondra",01:44:58,03:53:03,04:00:12
14909,5330,14909,"Zheng, Catarina",01:45:14,03:53:03,03:56:13
14914,5331,14914,"Chang, Hui Ju",01:47:37,03:53:05,04:00:11
14916,5332,14916,"Liu, Wenhong",01:48:22,03:53:05,03:57:10
14919,5333,14919,"Cash, Nicole",01:51:41,03:53:07,03:59:09
14924,5334,14924,"Duclos-Orsello, Elizabeth",01:48:06,03:53:08,03:59:34
14925,5335,14925,"Cloutier, Laura",01:50:24,03:53:09,03:55:33
14926,5336,14926,"Belvedere, Silvia",01:51:03,03:53:09,03:58:23
14927,5337,14927,"Biggin, Rachel",01:50:13,03:53:09,03:58:48
14928,5338,14928,"Walsh, Kelly",01:41:13,03:53:10,03:55:25
14929,5339,14929,"Hall, Meribeth",01:50:48,03:53:10,03:55:45
14930,5340,14930,"Lefler, Kristin",01:52:54,03:53:10,03:55:21
14933,5341,14933,"Homer, Corinne",01:49:07,03:53:11,03:54:35
14934,5342,14934,"Benn, Rowan",01:54:13,03:53:11,03:59:52
14935,5343,14935,"Seniski, Silmara",01:51:14,03:53:11,03:59:00
14939,5344,14939,"Bongiovanni, Kate",01:43:12,03:53:12,03:56:10
14940,5345,14940,"Slider, Ciara",01:48:30,03:53:12,03:59:27
14942,5346,14942,"Bugala, Amy",01:44:01,03:53:13,03:54:31
14943,5347,14943,"Hoy, Ruth",01:53:49,03:53:13,04:02:48
14945,5348,14945,"Servin, Silvia",01:48:19,03:53:13,03:54:59
14947,5349,14947,"Brett, Mamie",01:48:50,03:53:13,03:56:25
14948,5350,14948,"Schwegman, Winifred",01:42:21,03:53:13,03:53:56
14950,5351,14950,"Yang, Xiaofan",01:46:42,03:53:14,03:54:15
14952,5352,14952,"Araya, Natalia",01:52:10,03:53:15,03:55:46
14954,5353,14954,"Grzanecka, Joanna",01:51:22,03:53:15,03:55:46
14955,5354,14955,"Quach, Helen",01:54:25,03:53:15,04:05:11
14959,5355,14959,"Casillas, Lorena",01:45:53,03:53:17,03:59:58
14962,5356,14962,"Ansari, Almas",01:56:34,03:53:18,04:02:00
14966,5357,14966,"Dandenault, Jenny",01:50:49,03:53:18,03:55:15
14967,5358,14967,"Kapsimalis, Taylor",01:52:59,03:53:18,04:02:59
14969,5359,14969,"Pardee, Jackie",01:49:15,03:53:19,03:53:41
14970,5360,14970,"Thomas, Mary",01:54:02,03:53:19,03:57:48
14971,5361,14971,"Schwalbach, Leslie",01:41:47,03:53:19,04:01:58
14972,5362,14972,"Clancy, Lesley",01:51:35,03:53:19,04:01:01
14976,5363,14976,"Liechti, Jennifer",01:46:03,03:53:21,03:54:42
14977,5364,14977,"Mcnamara, Kate",01:48:13,03:53:21,03:55:09
14985,5365,14985,"Renner, Jenny",01:54:40,03:53:24,03:54:51
14989,5366,14989,"Walsh, Paula",01:49:01,03:53:24,03:58:21
14991,5367,14991,"Bomm, Rosecler",01:49:19,03:53:25,03:55:47
14994,5368,14994,"Mckenzie, Patricia",01:51:51,03:53:25,04:01:47
14995,5369,14995,"Hambuchen, Melissa",01:47:22,03:53:25,03:55:58
14996,5370,14996,"Gotfried, Anat",01:48:16,03:53:25,03:54:22
15001,5371,15001,"Batt, Rosemary",01:49:49,03:53:28,03:59:14
15003,5372,15003,"Normand, Anne",01:48:37,03:53:28,03:55:33
15005,5373,15005,"Savazoni, Mariluci",01:50:09,03:53:28,03:56:50
15007,5374,15007,"Lieber, Jill",01:53:58,03:53:30,04:01:13
15008,5375,15008,"Richard, Jamie",01:45:53,03:53:30,03:59:22
15013,5376,15013,"Larue, Mary",01:45:52,03:53:32,03:56:48
15015,5377,15015,"Crawford, Leah",01:51:15,03:53:32,03:54:19
15017,5378,15017,"Day, Courtney",01:47:19,03:53:32,03:54:24
15018,5379,15018,"Joyce, Maureen",01:55:19,03:53:32,04:02:06
15019,5380,15019,"Mellors Lebel, Jane",01:47:04,03:53:32,03:54:04
15020,5381,15020,"Mcnally, Leah",01:53:20,03:53:32,04:00:58
15021,5382,15021,"Ryan, Tina",01:49:28,03:53:33,04:02:33
15022,5383,15022,"Powell, Amber",01:41:13,03:53:33,03:54:31
15024,5384,15024,"Pagliuco, Meghan",01:51:22,03:53:34,03:55:28
15025,5385,15025,"Figtree, Gemma",01:49:36,03:53:34,03:53:37
15026,5386,15026,"Allison, Michele",01:52:44,03:53:34,04:01:05
15027,5387,15027,"Lin, Adella",01:55:12,03:53:34,04:00:33
15028,5388,15028,"Harp, Betty",01:52:44,03:53:35,04:01:05
15029,5389,15029,"Muir, Laura",01:49:13,03:53:35,03:54:51
15030,5390,15030,"Marsella, Ruth",01:50:49,03:53:36,03:56:11
15031,5391,15031,"Efimova, Maria",01:52:38,03:53:37,04:00:37
15035,5392,15035,"Candia, Liz",01:54:04,03:53:42,03:54:21
15039,5393,15039,"Rubino, Madison",01:58:20,03:53:43,03:53:45
15044,5394,15044,"Crimian, Sarah",01:45:55,03:53:44,03:57:15
15045,5395,15045,"Kautzer, Stacia",01:48:38,03:53:44,03:56:26
15047,5396,15047,"Mcnerney, Monica",01:44:42,03:53:45,04:00:32
15049,5397,15049,"Santos, Patricia",01:54:06,03:53:45,03:57:34
15050,5398,15050,"Nkadi, Ava",01:50:55,03:53:45,04:01:26
15051,5399,15051,"Cass, Mary",01:48:54,03:53:46,04:02:19
15052,5400,15052,"Zhang, Li",01:51:31,03:53:46,03:59:21
15054,5401,15054,"Anderson, Hannah",01:43:22,03:53:46,03:54:20
15056,5402,15056,"Florea, Amanda",01:49:46,03:53:46,03:57:31
15057,5403,15057,"Sheibani, Mariam",01:56:36,03:53:46,04:00:03
15058,5404,15058,"Seck, Hope",01:44:43,03:53:47,03:54:32
15059,5405,15059,"Ford, Taylor",01:38:09,03:53:47,03:53:52
15062,5406,15062,"Leong, Amy",01:40:53,03:53:47,03:54:12
15064,5407,15064,"Jokubaitis, Caitlin",01:41:56,03:53:47,04:01:14
15065,5408,15065,"Blas, Deanne",01:49:00,03:53:47,04:01:28
15066,5409,15066,"Fountain, Rachel",01:45:12,03:53:48,03:59:06
15068,5410,15068,"De Fazio, Vincenza",01:48:23,03:53:48,04:25:24
15069,5411,15069,"Cen, Ying",01:46:21,03:53:48,03:58:26
15070,5412,15070,"Perschel, Arielle",01:52:09,03:53:49,03:55:33
15073,5413,15073,"Groppi, Lauren",01:52:49,03:53:49,03:54:53
15076,5414,15076,"L'Heureux, Caroline",01:49:55,03:53:50,03:57:42
15079,5415,15079,"Hamlin, Carolyn",01:53:07,03:53:51,03:59:46
15080,5416,15080,"Brown, Emma",01:53:26,03:53:52,03:57:41
15081,5417,15081,"Blankenship, Povi",01:51:56,03:53:52,03:59:16
15082,5418,15082,"Eilbeck, Karrie",01:53:53,03:53:52,03:58:22
15084,5419,15084,"Dowling, Mary",01:50:06,03:53:53,03:59:51
15085,5420,15085,"Winstead, Wendy",01:51:52,03:53:54,04:04:11
15086,5421,15086,"Murayama, Kaori",01:43:05,03:53:54,03:54:22
15087,5422,15087,"Lim, Angeline",01:52:53,03:53:54,04:00:08
15091,5423,15091,"Bartschat, Anita",01:53:57,03:53:54,04:01:59
15092,5424,15092,"Hoogendoorn, Annemarie",01:49:07,03:53:54,03:58:42
15093,5425,15093,"Busscher, Judith",01:49:10,03:53:55,03:58:42
15094,5426,15094,"Foster, Sara",01:51:03,03:53:55,04:00:59
15099,5427,15099,"Mellitt, Kristen",01:54:26,03:53:56,04:01:26
15104,5428,15104,"Greenberg, Oliwia",01:47:30,03:53:57,03:55:07
15105,5429,15105,"Kelly, Kristen",01:49:52,03:53:58,03:55:49
15106,5430,15106,"Torchia, Barb",01:57:25,03:53:59,04:01:31
15109,5431,15109,"Bowling, Alicia",01:50:25,03:53:59,03:55:56
15110,5432,15110,"Jones, Elizabeth",01:54:15,03:53:59,03:55:26
15111,5433,15111,"West, Margaret",01:41:38,03:54:00,03:59:08
15114,5434,15114,"Demong, Paige",01:54:08,03:54:00,03:59:55
15115,5435,15115,"Rivera, Jennifer",01:51:52,03:54:01,03:58:11
15120,5436,15120,"Potts, Holly",01:52:10,03:54:02,04:02:44
15122,5437,15122,"Harrison, Koleena",01:55:20,03:54:03,03:55:55
15123,5438,15123,"Eaves, Katie",01:47:10,03:54:03,03:59:34
15126,5439,15126,"Haughton, Alyssa",01:51:28,03:54:05,04:02:08
15128,5440,15128,"Dini, Paula",01:43:50,03:54:05,03:56:24
15130,5441,15130,"Chen, Chuan Yu",01:50:21,03:54:06,03:55:35
15131,5442,15131,"Harwell, Latoya",01:43:05,03:54:06,03:58:08
15134,5443,15134,"Del Paso, Renata",01:53:45,03:54:07,04:01:23
15135,5444,15135,"Yoshioka, Misa",01:44:09,03:54:07,03:59:11
15136,5445,15136,"Akiyama, Minako",01:54:05,03:54:07,04:02:39
15138,5446,15138,"Valladolid Garduno, Maria Concepcion",01:48:01,03:54:08,03:59:57
15140,5447,15140,"Stephens, Latoya",01:49:11,03:54:08,04:00:59
15142,5448,15142,"Bollinger, Lianne",01:53:56,03:54:10,04:04:28
15143,5449,15143,"Bailey, Sarah",01:52:57,03:54:11,04:02:18
15144,5450,15144,"Lynch, Deirdre",01:47:18,03:54:11,03:58:27
15145,5451,15145,"Boyce, Maryellen",01:49:12,03:54:11,03:55:53
15146,5452,15146,"Zajaczkowski, Kristie",01:46:05,03:54:12,03:54:20
15151,5453,15151,"Brunet, Julie",01:50:24,03:54:15,03:54:20
15152,5454,15152,"Zarnowski, Sarah",01:49:38,03:54:16,03:54:58
15154,5455,15154,"Junqueira, Claudia",–,03:54:16,04:00:07
15155,5456,15155,"Higgins, Elizabeth",01:53:15,03:54:16,03:56:48
15158,5457,15158,"Vigil, Trisha",01:43:23,03:54:16,03:55:56
15159,5458,15159,"Charoenkoop, Poonyanuch",01:52:52,03:54:17,03:56:09
15164,5459,15164,"Dease, Allison",01:50:56,03:54:20,03:58:51
15165,5460,15165,"Li, Hong",01:54:35,03:54:20,04:01:57
15166,5461,15166,"Daza, Julia",01:49:19,03:54:21,03:58:24
15167,5462,15167,"Lacher-Katz, Molly",01:51:29,03:54:21,04:00:09
